Mfg#,Upc#,Case,GTIN  ,Description,Uom,Pack,Size,Category,Customer Price,Qty Available
15300,44049,01462,015300440494,Pasta Roni Parmesan Angel Hair                                   ,CS,12,5.1 OZ      ,Rices/pastas /side dishes     ,$17.01,16
15300,44051,01461,015300440517,Pasta Roni Angel Hair Herbs                                      ,CS,12,4.8 OZ      ,Rices/pastas /side dishes     ,$17.01,29
15300,44132,01459,015300441323,PASTA RONI BUTTER/GARLIC                                         ,CS,12,4.7 OZ      ,Rices/pastas /side dishes     ,$17.01,10
15700,05144,05144,015700051443,Swiss Miss Dar Chocolate Sensation Hot Cocoa Mix                 ,CS,12,10 OZ       ,Powder Drink Mix / Beverages  ,$21.29,719
15921,01840,01840,815921018405,YES TO MASK CUCU PAPER                                           ,CS,12,.67 OZ      ,Grocery- other                ,$16.22,94
16000,10810,12890,016000108103,GOLD MEDAL WHOLE WHEAT BLEND                                     ,CS,8,5 LB        ,Baking Sup/Mixes/Frstg/Syryp  ,$34.94,22
16000,12025,12025,016000120259,GM GOLDEN GRAHAMS                                                ,CS,12,11.7 OZ     ,Cereals/Oatmeal               ,$39.70,14
16000,12185,12185,016000121850,GM REESES PUFFS CRL 16.7                                         ,CS,10,16.7 OZ     ,Cereals/Oatmeal               ,$43.68,455
16000,12185,12185,016000121850,GM REESES PUFFS CRL 16.7                                         ,CS,10,16.7 OZ     ,Cereals/Oatmeal               ,$45.72,20
16000,12222,12222,016000122222,GM REESE'S PUFFS COCOA & PB                                      ,CS,12,11.5 OZ     ,Cereals/Oatmeal               ,$43.88,1303
16000,12254,12254,016000122543,GM CINN TOAST CRUNCH                                             ,CS,12,12 OZ       ,Cereals/Oatmeal               ,$45.37,102
16000,12399,12399,016000123991,GM LUCKY CHARMS                                                  ,CS,12,10.5 OZ     ,Cereals/Oatmeal               ,$44.73,278
16000,12479,12479,016000124790,GM HONEY NUT CHEERIOS                                            ,CS,12,10.8 OZ     ,Cereals/Oatmeal               ,$45.37,1425
16000,12506,12506,016000125063,GM HONEY NUT CHEERIOS                                            ,CS,10,15.4 OZ     ,Cereals/Oatmeal               ,$47.26,531
16000,12593,12593,016000125933,GM CIN TOAST CRUNCH CRL                                          ,CS,10,16.8 OZ     ,Cereals/Oatmeal               ,$47.71,1014
16000,14733,14733,016000147331,GUSHERS STRW/TROPICAL VP 6CT                                     ,CS,10,4.8 OZ      ,Snacks/ Energy bars           ,$28.76,3
16000,15128,15128,016000151284,GM COCOA PUFFS CRL MID                                           ,CS,12,10.4 OZ     ,Grocery- other                ,$42.29,37
16000,15163,15163,016000151635,GM COOKIE CRISP CRL MID                                          ,CS,12,10.6 OZ     ,Grocery- other                ,$45.27,251
16000,15243,15243,016000152434,BC FRT ROLLUPS JOLLY RCHR 10CT                                   ,CS,10,5 OZ        ,Grocery- other                ,$28.76,72
16000,15840,15840,016000158405,Chex Mix Cheddar                                                 ,CS,12,8.75 OZ     ,Snacks/ Energy bars           ,$27.96,400
16000,15940,15940,016000159402,Chex Mix Bold Party Blend                                        ,CS,12,8.75 OZ     ,Snacks/ Energy bars           ,$27.96,37
16000,16344,16344,016000163447,GM OAT CRNCH OH CHRIOS C                                         ,CS,12,18.2 OZ     ,Grocery- other                ,$57.21,6
16000,16710,16710,016000167100,BC FRT SNKS-FRUIT/FOOT VP                                        ,CS,6,9 OZ        ,Grocery- other                ,$31.59,126
16000,17003,17003,016000170032,CHEERIOS CEREAL                                                  ,CS,10,18 OZ       ,Grocery- other                ,$50.65,850
16000,17102,17102,016000171022,RICE CHEX CEREAL                                                 ,CS,8,18 OZ       ,Grocery- other                ,$38.81,7
16000,18910,49435,016000189102,Betty Crocker Variety Pack Fruit Roll Up                         ,CS,10,5 OZ        ,Snacks/ Energy bars           ,$28.46,432
16000,19370,19370,016000193703,Gardetto's Original Snack Mix                                    ,CS,12,8.6 OZ      ,Snacks/ Energy bars           ,$30.45,9
16000,27515,27515,016000275157,GM MULTI GRAIN CHEERIO                                           ,CS,12,9 OZ        ,Cereals/Oatmeal               ,$42.69,231
16000,27526,27526,016000275263,General Mills Cheerios Cereal                                    ,CS,12,8.9 OZ      ,Cereals/Oatmeal               ,$41.89,2052
16000,27532,27532,016000275324,General Mills Trix                                               ,CS,12,10.7 OZ     ,Cereals/Oatmeal               ,$40.75,347
16000,27700,14645,016000277007,General Mills Fruit By The Foot Berry Tie Cereal                 ,CS,8,4.5 OZ      ,Snacks/ Energy bars           ,$22.39,2
16000,30140,30140,016000301405,General Mills Oatmeal Cookie                                     ,CS,12,17.5 OZ     ,Baking Sup/Mixes/Frstg/Syryp  ,$26.17,32
16000,35510,49436,016000355101,BC FRUIT ROLL UP HOT COLORS                                      ,CS,10,5 OZ        ,Snacks/ Energy bars           ,$28.76,220
16000,35540,49437,016000355408,Betty Crocker Fruit Roll Up Strawberry                           ,CS,10,10CT        ,Snacks/ Energy bars           ,$28.76,334
16000,39700,49438,016000397002,BC FRUIT TIE-DYE ROLL UP                                         ,CS,10,5 OZ        ,Snacks/ Energy bars           ,$28.95,336
16000,42040,47864,016000420403,Bisquick Original Pancake/Baking Mix                             ,CS,10,40 OZ       ,Baking Sup/Mixes/Frstg/Syryp  ,$39.40,2014
16000,42060,42070,016000420601,Bisquick Baking mix                                              ,CS,12,20 OZ       ,Baking Sup/Mixes/Frstg/Syryp  ,$25.62,1056
16000,42170,47862,016000421707,Bisquick Heart Smart Pancake & Baking Mix                        ,CS,10,40 OZ       ,Baking Sup/Mixes/Frstg/Syryp  ,$39.40,267
16000,42371,49455,016000423718,General Mills Fiber One 90 Calorie Brownie Chocolate Fudge       ,CS,8,5.34 OZ     ,Snacks/ Energy bars           ,$25.77,65
16000,42414,49413,016000424142,Betty Crocker Sponge Bob Fruit Shapes Snack                      ,CS,8,10 CT       ,Snacks/ Energy bars           ,$19.80,1539
16000,42419,49415,016000424197,Betty Crocker Scooby Doo Fruit Shape Snack                       ,CS,8,8 OZ        ,Snacks/ Energy bars           ,$20.20,499
16000,44030,44030,016000440302,BC CAKE MIX ANGEL FOOD                                           ,CS,12,16 OZ       ,Baking Sup/Mixes/Frstg/Syryp  ,$32.24,62
16000,46387,49424,016000463875,BC FRT SNK STAR WARS                                             ,CS,8,8 OZ        ,Grocery- other                ,$19.80,40
16000,48772,48772,016000487727,General Mills Cheerios Cereal                                    ,CS,14,12 OZ       ,Cereals/Oatmeal               ,$57.01,7
16012,01052,01052,816012010520,DUKES SMKD SSG HOT & SPICY                                       ,CS,8,5 OZ        ,Grocery- other                ,$36.15,69
16123,12646,12646,716123126465,SWTLEAF COCONUT STEVIA LIQ SWT                                   ,CS,6,2 OZ        ,                              ,$24.12,20
16281,50785,50785,716281507854,FIX A FLAT W/HOSE                                                ,CS,6,16 OZ       ,Grocery- other                ,$37.31,144
16500,58684,58684,016500586845,OAD MENS VITACRAVE GUMMIES                                       ,CS,24,80 CT       ,Grocery- other                ,$157.46,25
17000,06808,06808,017000068084,Right Guard Extreme Fresh Blast Power Stripe Deodorant           ,CS,12,2.6 OZ      ,Deodorants/Body Sprays        ,$34.03,4
17000,09273,09274,017000092737,Dial Skin Therapy Himalayan Pink Salt & Water Lily               ,CS,6,16 OZ       ,Bath/Body                     ,$13.93,278
17000,09282,09283,017000092829,DIAL EXFOLIATE BW                                                ,CS,6,16 OZ       ,Grocery- other                ,$14.33,536
17000,12002,12003,017000120027,DIAL BODY WASH OMEGA MST                                         ,CS,6,16 OZ.      ,Bath/Body                     ,$14.33,14
17000,12246,12247,017000122465,DIAL     MIRACLE OIL MRU                                         ,CS,6,16 OZ       ,Bath/Body                     ,$13.43,210
17082,87631,87631,017082876317,JACK LINK ORIG BF JRKY 7X8 BAG                                   ,CS,8,2.85 OZ     ,Grocery- other                ,$35.70,1626
17082,87635,87635,017082876355,JACK LINK TERIYAKI BF JRKY 7X8                                   ,CS,8,2.85 OZ     ,Grocery- other                ,$35.70,1582
19100,03108,17545,019100031081,Biore Deep Cleansing Pore Strips                                 ,CS,12,8 CT        ,Skin Care/Razors              ,$49.05,14
19100,10999,10999,019100109995,Jergens Ultra Healing Skincare                                   ,CS,6,21 OZ       ,Skin Care/Razors              ,$28.36,240
19100,20743,20743,019100207431,Biore Deep Cleanse Nasal Strip                                   ,CS,12,6 CT        ,Skin Care/Razors              ,$48.11,92
19100,22257,22257,019100222571,BIORE BAKING SODA CLEANSER                                       ,CS,12,6.77 OZ     ,Grocery- other                ,$52.24,117
19100,23458,23458,019100234581,BIORE CHARCOAL ACNE CLEANSER                                     ,CS,12,6.77 OZ     ,Grocery- other                ,$49.15,60
19156,02024,02024,819156020240,HELLO ANTIPLAQUE WHTNG MINT TP                                   ,CS,12,4.7 OZ      ,Grocery- other                ,$42.29,137
19200,00619,00706,019200006194,Resolve Carpet Cleaner                                           ,CS,12,22 OZ       ,Household cleaning supplies   ,$44.95,34
19200,00888,79556,019200008884,Lysol Anti Bacterial Kitchen Cleaner Trigger                     ,CS,9,22 OZ       ,Household cleaning supplies   ,$22.26,788
19200,02522,98012,019200025225,Lysol Toilet Bowl Cleaner                                        ,CS,9,24 OZ       ,Household cleaning supplies   ,$18.23,6
19200,02569,02569,019200025690,Lysol Bathroom Cleaner Island Breeze                             ,CS,12,24 OZ       ,Household cleaning supplies   ,$29.28,868
19200,02845,02845,019200028455,Lysol Spray Spring Water Fall                                    ,CS,12,12.5 OZ.    ,Household cleaning supplies   ,$46.77,934
19200,74186,74186,019200741866,Lysol Crisp Linen Scent                                          ,CS,12,12.5 OZ     ,Household cleaning supplies   ,$47.15,1608
19200,75352,75352,019200753524,Lysol All Purpose Cleaner                                        ,CS,12,32 OZ       ,Household cleaning supplies   ,$36.69,36
19200,76878,98010,019200768788,Lysol Cling Gel Toilet                                           ,CS,9,24 OZ       ,Household cleaning supplies   ,$17.16,800
19200,78033,78033,019200780339,Resolve Pet Stain Remover                                        ,CS,6,22 OZ       ,Household cleaning supplies   ,$22.89,22
19200,78914,78914,019200789141,Lysol Plus Bleach                                                ,CS,12,32 OZ       ,Household cleaning supplies   ,$36.05,306
19200,78915,78915,019200789158,Lysol Mold Mildew                                                ,CS,12,32 OZ       ,Household cleaning supplies   ,$36.73,2
19200,79132,79132,019200791328,LYSOL DIS SPRY TO GO CRISP LIN                                   ,CS,12,1 OZ        ,Grocery- other                ,$16.54,546
19200,79174,98016,019200791748,Lysol Power Toilet Bowl Cleaner 2 Pack                           ,CS,4,2/24 OZ     ,Household cleaning supplies   ,$15.55,85
19200,79329,79329,019200793292,Lysol Spray Crisp Linen 19Oz                                     ,CS,12,19 OZ       ,Household cleaning supplies   ,$57.92,627
19200,80833,80833,019200808330,Lysol Spray Early Morning Breeze                                 ,CS,12,12.5 OZ     ,Household cleaning supplies   ,$50.26,124
19200,80834,80834,019200808347,Lysol Spray Disinfectant Early Morning Breeze                    ,CS,12,19 OZ       ,Household cleaning supplies   ,$64.03,74
19200,81143,81143,119200811436,LYSOL DUAL ACTION WIPES                                          ,CS,12,35 CT       ,Household cleaning supplies   ,$24.58,459
19200,87870,87870,019200878708,LYSOL SPRAY LEMON BRZ                                            ,CS,12,19 OZ       ,Grocery- other                ,$70.68,510
19200,87871,87871,019200878715,LYSOL DISNFCT SPRY LMN B                                         ,CS,12,12.5 OZ     ,Grocery- other                ,$45.29,431
19200,89289,89289,019200892896,LYSL P&F APC CITRUS                                              ,CS,9,32 OZ       ,Grocery- other                ,$29.01,157
19200,89333,89333,019200893336,Mop  & Glo Floor Shine                                           ,CS,6,32 OZ       ,Household cleaning supplies   ,$25.22,210
19200,89346,89346,019200893466,LYSOL CRSP LIN DIS WIP                                           ,CS,6,80 CT       ,Grocery- other                ,$23.47,139
